,沪深300,国债,纳斯达克,黄金,cash
67,0.09624622623320529,0.7077949270860348,0.11947334471094002,0.12703188840406784,0.0
68,0.09875403196443845,0.7071246667384153,0.12013616493125037,0.1277337220416594,0.0
69,0.09878551069746648,0.706454406390796,0.12071613262402195,0.12618968803895803,0.0
70,0.0979985423717657,0.706454406390796,0.12229033064725901,0.12717225513158617,0.0
71,0.1001810678617092,0.7077949270860348,0.12187606800956506,0.1260493213114397,0.0
72,0.09880649651948517,0.7084651874336539,0.12154465789940988,0.128014455496696,0.0
73,0.09948328927958784,0.7084651874336539,0.12071613262402195,0.1285759224067692,0.0
74,0.0990058618286627,0.7084651874336539,0.11856196690801332,0.12773372204165936,0.0
75,,,,,
76,0.07706298141696706,0.730141777756752,0.12181990552080443,0.12122494399584866,0.0
77,0.07633302654480678,0.728069473751766,0.12096920785655302,0.12176252689605196,0.0
78,0.07494062707768025,0.728069473751766,0.12156469622152902,0.12068736109564532,0.0
79,0.07642163378362393,0.72945100975509,0.12318102178360672,0.12109054827079781,0.0
80,0.07861571779242939,0.7301417777567519,0.12258553341863072,0.12082175682069614,0.0
81,0.07956508106547021,0.730832545758414,0.122160184586505,0.1206873610956453,0.0
82,0.07907141216348898,0.7329048497634001,0.12224525435293014,0.12176252689605195,0.0
83,0.07877605470076517,0.7342863857667242,0.12403171944785812,0.1237784627718144,0.0
84,0.07737521644898938,0.7335956177650623,0.12403171944785812,0.12404725422191605,0.0
85,0.07666635853845223,0.7335956177650623,0.12462720781283414,0.12498802429727185,0.0
86,0.07926550421042178,0.7329048497634002,0.1243719985135587,0.12418164994696687,0.0
87,0.07973807615077987,0.7322140817617382,0.12445706827998385,0.12283769269645857,0.0
88,0.08117266954115265,0.7322140817617382,0.12513762641138498,0.12324087987161106,0.0
89,0.08302076337933878,0.7315233137600762,0.12505255664495982,0.12310648414656022,0.0
90,0.08548066910459567,0.7315233137600762,0.12505255664495982,0.1225689012463569,0.0
91,0.08713889028817363,0.7301417777567522,0.1236063706157324,0.12189692262110274,0.0
92,0.08688572674869609,0.7294510097550903,0.12564804500993584,0.12109054827079777,0.0
93,0.08110515926395861,0.7266879377484422,0.12522269617781012,0.1208217568206961,0.0
94,0.08121908285672352,0.7266879377484422,0.12445706827998385,0.12095615254574692,0.0
95,,,,,
96,0.05316987341912414,0.7364247361508874,0.12216698699797134,0.14694216336444074,0.0
97,0.05302471385830749,0.7371240948746774,0.1224178432341068,0.14694216336444074,0.0
98,0.05342390265055325,0.7378234535984673,0.12166527452570042,0.14596254894201113,0.0
99,0.05391381616830942,0.7378234535984673,0.12149803703494344,0.14547274173079633,0.0
100,0.05520729154058628,0.7385228123222575,0.12049461209040158,0.14514620358998645,0.0
101,0.05481328701836968,0.7385228123222575,0.12041099334502307,0.1454727417307963,0.0
102,0.05466035105250929,0.7385228123222575,0.12191613076183586,0.14661562522363086,0.0
103,0.05459036340711556,0.7371240948746774,0.12191613076183586,0.146289087082821,0.0
104,0.05489105106880718,0.7378234535984673,0.12107994330805097,0.146289087082821,0.0
105,0.05372977458227405,0.7371240948746774,0.12057823083578004,0.14645235615322594,0.0
106,0.05214079581833474,0.7378234535984673,0.12107994330805097,0.1467788942940358,0.0
107,0.05290547564763669,0.7378234535984673,0.12149803703494343,0.14579927987160618,0.0
108,0.05077733280066414,0.7392221710460474,0.12300317445175621,0.14694216336444071,0.0
109,0.047798969668908405,0.7392221710460474,0.12250146197948528,0.14808504685727528,0.0
110,0.0493594349476873,0.7392221710460474,0.12342126817864862,0.1467788942940358,0.0
111,0.0503288934431413,0.7385228123222575,0.12275231821562071,0.14498293451958152,0.0
112,0.04854809668812286,0.7385228123222575,0.12250146197948526,0.1454727417307963,0.0
113,0.044750618891758936,0.7385228123222575,0.12174889327107885,0.14530947266039138,0.0
114,0.0432419963132717,0.7385228123222575,0.11907309341896723,0.14579927987160618,0.0
115,0.04614518752960453,0.7378234535984673,0.11940756840048118,0.14530947266039138,0.0
116,,,,,
117,0.025153415192467186,0.747028841802799,0.11520577325742853,0.15783009262043046,0.0
118,0.023850918238990403,0.7477369260130388,0.11520577325742853,0.15854587535340295,0.0
119,0.024544455577854663,0.7498611786437576,0.1148060308103174,0.15854587535340295,0.0
120,0.024132331394228004,0.7491530944335181,0.11504587627858408,0.15854587535340295,0.0
121,0.0225161279726175,0.7484450102232784,0.11304716404302839,0.1553248530550268,0.0
122,0.02395702483850622,0.7491530944335181,0.11304716404302839,0.15765114693718735,0.0
123,0.025245681800741805,0.7484450102232784,0.11472608232089515,0.15783009262043046,0.0
124,0.025893085835468756,0.7477369260130389,0.11656489757760637,0.157114309887458,0.0
125,0.025274899560028773,0.7470288418027992,0.11736438247182863,0.15639852715448552,0.0
126,0.02438145123656949,0.7470288418027992,0.11752427945067309,0.15675641852097177,0.0
127,0.02457213556033705,0.7477369260130389,0.11912324923911763,0.15568274442151306,0.0
128,0.02553785939361145,0.7477369260130389,0.12080216751698437,0.15550379873826994,0.0
129,0.02559321935857622,0.7484450102232784,0.12128185845351774,0.15156699370692134,0.0
130,0.02563627710910438,0.7477369260130389,0.12104201298525108,0.1503143739242195,0.0
131,0.02559321935857622,0.7477369260130389,0.11968288866507323,0.1483459714085452,0.0
132,0.02617757454431551,0.7484450102232784,0.11936309470738432,0.14888280845827453,0.0
133,0.02571624150294239,0.7491530944335181,0.1181638673660509,0.14727229730908648,0.0
134,0.0235156828955926,0.7491530944335181,0.11720448549298419,0.14995648255773325,0.0
135,0.023466474037846134,0.7491530944335181,0.11824381585547315,0.14888280845827453,0.0
136,0.0241999935736294,0.7491530944335181,0.11872350679200651,0.14888280845827453,0.0
137,0.023494154020328523,0.7491530944335181,0.11928314621796209,0.1474512429923296,0.0
138,0.02350030512754683,0.7477369260130389,0.11904330074969541,0.14691440594260022,0.0
139,,,,,
140,0.020807218247986464,0.835977441705141,0.09060592504104235,0.09061808888905064,0.0
141,0.020379465326827908,0.835977441705141,0.091277985172837,0.09039867463023937,0.0
142,0.020195202530021147,0.835977441705141,0.08999496128486541,0.09039867463023937,0.0
143,0.020593999868824354,0.8375622330638237,0.08981167215801232,0.09083750314786189,0.0
144,0.021531107806870172,0.8375622330638237,0.09085031054351314,0.09138603879489005,0.0
145,0.021436344082798126,0.8343926503464583,0.0913390815484547,0.09347047425359703,0.0
146,0.021170479190262652,0.8328078589877755,0.09292758731451477,0.09654227387695469,0.0
147,0.021482409781999817,0.8343926503464583,0.09372184019754483,0.09599373822992653,0.0
148,0.021475828967828143,0.8343926503464583,0.09390512932439792,0.09555490971230401,0.0
149,0.021496887573177487,0.833600254667117,0.09457718945619258,0.09577432397111527,0.0
150,0.020164930784831465,0.833600254667117,0.0941495148268687,0.09599373822992653,0.0
151,0.020483442190740296,0.833600254667117,0.09347745469507406,0.09632285961814341,0.0
152,0.01983589007624796,0.833600254667117,0.09085031054351315,0.09741993091219972,0.0
153,0.0189474801630725,0.8351850460257998,0.08712343163083372,0.09884612359447291,0.0
154,0.017285166503308635,0.835977441705141,0.08394642009871357,0.09939465924150107,0.0
155,0.016040076462028655,0.8367698373844824,0.0837020345962428,0.09873641646506728,0.0
156,0.01595189355212828,0.8375622330638236,0.08785658813824608,0.09785875942982224,0.0
157,0.01688242067600243,0.8391470244225063,0.08999496128486544,0.09676168813576592,0.0
158,0.017614207211892146,0.8399394201018479,0.08999496128486544,0.09687139526517155,0.0
159,0.01770502244746119,0.8415242114605307,0.08877303377251153,0.09709080952398282,0.0
160,,,,,
161,0.029392026090777516,0.857410811317484,0.06523348653104093,0.09293777218831932,0.0
162,0.028536881943036312,0.8557976207035282,0.06523348653104093,0.09136964329875262,0.0
163,0.02931110452180968,0.8566042160105062,0.06595830304805249,0.0912651013727815,0.0
164,0.029879742574016106,0.8566042160105062,0.06518818549872771,0.09147418522472373,0.0
165,0.02952325025667131,0.8557976207035282,0.06595830304805249,0.09021968211307037,0.0
166,0.02944014161827191,0.8566042160105062,0.06632071130655827,0.09032422403904147,0.0
167,0.02882120096913953,0.8566042160105062,0.06609420614499216,0.09011514018709925,0.0
168,0.02773422746165263,0.857410811317484,0.06681902266200374,0.09011514018709925,0.0
169,0.029114268272968993,0.857410811317484,0.06722673195282274,0.09021968211307037,0.0
170,0.028493140554405053,0.857410811317484,0.06722673195282274,0.09116055944681038,0.0
171,0.02861780351200415,0.857410811317484,0.06623010924193183,0.09178781100263705,0.0
172,0.029120829481263683,0.858217406624462,0.06645661440349794,0.09262414641040595,0.0
173,0.029394213160209084,0.8574108113174841,0.06559589478954671,0.09231052063249262,0.0
174,0.028733718191877006,0.8574108113174841,0.06564119582185994,0.09199689485457929,0.0
175,0.02891524495469675,0.8582174066244621,0.06545999169260705,0.09251960448443484,0.0
176,0.028445025026910663,0.8582174066244621,0.06491637930484838,0.09304231411429041,0.0
177,0.028543443151331005,0.8598305972384178,0.06301373594769301,0.09241506255846373,0.0
178,0.02797917923798771,0.8614437878523736,0.06265132768918723,0.09116055944681037,0.0
179,0.028193512042280894,0.8614437878523736,0.06405565969089713,0.09116055944681037,0.0
180,,,,,
181,0.02540285342844569,0.8775472963318395,0.0428970034178695,0.10856363034768982,0.0
182,0.02622668890113256,0.8783651409696139,0.04295516884623271,0.1096639374120245,0.0
183,0.026204014530324667,0.8791829856073882,0.04254801084769022,0.1092971683905796,0.0
184,0.025911137240722682,0.8824543641584853,0.04260617627605344,0.11088650081684082,0.0
185,0.02652712431433718,0.8800008302451624,0.04327507870223038,0.11162003885973061,0.0
186,0.026880466592760225,0.8783651409696138,0.043507740415683234,0.11125326983828572,0.0
187,0.02687290846915759,0.8791829856073881,0.043769484843317684,0.11076424447635919,0.0
188,0.027203576376772735,0.8816365195207111,0.04362407127240966,0.11100875715732245,0.0
189,0.026413752460297705,0.8816365195207111,0.04327507870223038,0.11113101349780408,0.0
190,0.02680677488763457,0.8816365195207111,0.04411847741349697,0.11051973179539591,0.0
191,0.027162006696958264,0.8824543641584853,0.045310868694942844,0.11113101349780406,0.0
192,0.02729805292180564,0.884090053434034,0.045339951409124446,0.110152962773951,0.0
193,0.02733017494711682,0.8865435873473572,0.04539811683748766,0.11027521911443262,0.0
194,0.026814333011237198,0.8857257427095827,0.04577619212184854,0.11088650081684079,0.0
195,0.02687857706185957,0.8832722087962599,0.04574710940766693,0.10978619375250609,0.0
196,0.026886135185462203,0.8832722087962599,0.04548536498003248,0.10807460498576323,0.0
197,,,,,
198,0.06168539219017928,0.762135624810927,0.09206046845704541,0.14631029795975264,0.0
199,0.0646036316601469,0.7607229545147066,0.09211869772235665,0.14414397236353763,0.0
200,0.06597874147099529,0.7607229545147066,0.09194400992642297,0.14297748935019108,0.0
201,0.06754397900488703,0.7607229545147066,0.09211869772235665,0.14314412978066918,0.0
202,0.06837965667128684,0.7571912787741556,0.09124525874268828,0.14131108504541032,0.0
203,0.06824700942265195,0.7578976139222656,0.09107057094675461,0.14131108504541032,0.0
204,0.06825585257256093,0.7600166193665964,0.09101234168144337,0.14131108504541032,0.0
205,0.06757493002956849,0.7600166193665964,0.09013890270177502,0.1408111637539761,0.0
206,0.06672598763830519,0.7607229545147066,0.08856671253837195,0.14064452332349803,0.0
207,0.06703991946007443,0.7607229545147066,0.08990598564053012,0.14214428719780073,0.0
208,0.066938223236121,0.7607229545147066,0.08990598564053012,0.1399779616015857,0.0
209,0.0661998202187201,0.7600166193665965,0.09165286359986685,0.13914475944919533,0.0
210,0.06725215505789024,0.7600166193665965,0.09165286359986685,0.13964468074062958,0.0
211,0.06722562560816327,0.7600166193665965,0.0922351562529791,0.14064452332349806,0.0
212,0.06684979173703108,0.7600166193665965,0.09211869772235665,0.13914475944919535,0.0
213,0.06686747803684906,0.7607229545147067,0.09206046845704541,0.1394780403101515,0.0
214,0.06737153758166164,0.7614292896628171,0.09211869772235665,0.1403112424625419,0.0
215,0.06698686056062045,0.7628419599590375,0.09211869772235665,0.13964468074062958,0.0
216,0.06340096327252387,0.7635482951071476,0.09235161478360156,0.13897811901871726,0.0
217,0.06356013997088573,0.764254630255258,0.09211869772235666,0.13731171471393647,0.0
218,,,,,
219,0.06637291281367169,0.7133428585303934,0.12374533188965241,0.15828469607955906,0.0
220,0.06686872861005208,0.7140021402850425,0.12172054987006087,0.15638679804503197,0.0
221,0.06560705448533412,0.7146614220396919,0.12429046551031168,0.15771532666920093,0.0
222,0.06580626618923695,0.7146614220396919,0.12397896058422067,0.16132133293480239,0.0
223,0.0646419844530937,0.715320703794341,0.12421258927878892,0.16113154313134967,0.0
224,0.06485447693725674,0.7159799855489901,0.12242143595376564,0.1601825941140861,0.0
225,0.0646596921601073,0.7159799855489901,0.12312232203747041,0.1598030145071807,0.0
226,0.06446048045620446,0.7159799855489901,0.12063028262874236,0.1599928043106334,0.0
227,0.06628880120535717,0.7153207037943409,0.12172054987006087,0.16075196352444424,0.0
228,0.06599219711287961,0.71597998554899,0.12257718841681113,0.15904385529336984,0.0
229,0.06584610853001753,0.716639267303639,0.12444621797335717,0.15942343490027525,0.0
230,0.06709892880122871,0.716639267303639,0.12296656957442488,0.16018259411408609,0.0
231,0.06731584821214513,0.7179578308129373,0.12086391132331059,0.15885406548991712,0.0
232,0.0690556304262299,0.7205949578315339,0.1219541785646291,0.1605621737209915,0.0
233,0.06924156134987255,0.7205949578315339,0.1227329408798566,0.16151112273825505,0.0
234,0.0690600573529833,0.7212542395861831,0.12366745565812962,0.1611315431313496,0.0
235,0.06840044526672724,0.7219135213408321,0.12358957942660685,0.1611315431313496,0.0
236,0.06855538770309612,0.7219135213408321,0.12358957942660685,0.16151112273825505,0.0
237,0.06658097837108135,0.7225728030954812,0.1235117031950841,0.16132133293480236,0.0
238,0.06719189426305004,0.721913521340832,0.1256143614461984,0.16132133293480236,0.0
239,0.0672627250911044,0.7212542395861828,0.12460197043640263,0.16094175332789695,0.0
240,0.0666518091991357,0.7212542395861828,0.12312232203747034,0.1599928043106334,0.0
241,,,,,
242,0.04782316261836239,0.841893138780773,0.07467386923824151,0.09952309770820142,0.0
243,0.048657683618469144,0.8426648098520662,0.07419179132191975,0.10022068951456732,0.0
244,0.04528894374456883,0.8434364809233592,0.0722634796566327,0.10242973023472599,0.0
245,0.04621202615693181,0.8442081519946523,0.07168498615704658,0.10254599553578697,0.0
246,0.04388558598112401,0.8449798230659452,0.07187781732357529,0.10324358734215287,0.0
247,0.044205769548511915,0.8465231652085314,0.07269734978132229,0.10208093433154304,0.0
248,0.043384873381059966,0.8488381784224108,0.07023875240808129,0.10080201601987222,0.0
249,0.04428070612811334,0.8472948362798246,0.07163677836541442,0.10173213842836008,0.0
250,0.042867129740177416,0.8472948362798246,0.069612051116863,0.10126707722411615,0.0
251,0.04303744014836247,0.8465231652085314,0.069612051116863,0.10184840372942107,0.0
252,0.04430454958525925,0.8449798230659452,0.06956384332523083,0.10161587312729911,0.0
253,0.04363012036884645,0.8449798230659452,0.06937101215870213,0.10208093433154304,0.0
254,0.04236301093194967,0.8457514941372384,0.06946742774196649,0.10289479143896993,0.0
255,0.0427990055769034,0.8465231652085313,0.07144394719888573,0.10219719963260403,0.0
256,0.043006784274889166,0.8434364809233589,0.07033516799134568,0.10266226083684796,0.0
257,0.04043509711129489,0.8434364809233589,0.07101007707419615,0.10417370975064073,0.0
258,0.04028522395209205,0.8418931387807727,0.06912997320054126,0.10417370975064073,0.0
259,0.039246330462163234,0.8426648098520658,0.0700941290331848,0.10405744444957975,0.0
260,0.04050662748273262,0.844208151994652,0.07168498615704662,0.10394117914851876,0.0
261,,,,,
262,0.04377342312617946,0.7827272380937462,0.07354459700944005,0.1592101890717273,0.0
263,0.04358300836939835,0.7827272380937462,0.07324152861517037,0.1592101890717273,0.0
264,0.04411763441728377,0.7834433654844999,0.07308999441803554,0.1615073394134947,0.0
265,0.043806379526391576,0.7834433654844999,0.07041289026865344,0.1629209703930439,0.0
266,0.043550051969186244,0.7855917476567608,0.07041289026865344,0.1694590136734589,0.0
267,0.044879293444408185,0.7848756202660071,0.07167567524477707,0.16786867882146606,0.0
268,0.045263784780216185,0.7848756202660071,0.0734940856103951,0.16963571754590254,0.0
269,0.045128297357121934,0.7848756202660071,0.07253436902854113,0.16892890205612796,0.0
270,0.04509167913466403,0.7848756202660071,0.07278692602376587,0.17140275627033905,0.0
271,0.04608403296327325,0.7855917476567607,0.0739486882017996,0.1701658291632335,0.0
272,0.04564461429377839,0.7855917476567607,0.07283743742281082,0.17104934852545176,0.0
273,0.045941221895687424,0.7855917476567607,0.07354459700944005,0.1715794601427827,0.0
274,0.04313260423316612,0.7855917476567607,0.07430226799511423,0.1738766104845501,0.0
275,0.04357568472490677,0.7855917476567607,0.07420124519702434,0.1738766104845501,0.0
276,0.04252107991811911,0.7863078750475144,0.07374664260561983,0.1728163872498882,0.0
277,,,,,
278,0.04889118425543158,0.8509733527270534,0.06834140839847208,0.112755308096542,0.0
279,0.049006315749009134,0.8501983314586317,0.06811481221677952,0.11402481514778248,0.0
280,0.049570063062388856,0.8509733527270535,0.0680241737441025,0.11540973193095393,0.0
281,0.0497487153800092,0.8501983314586318,0.06743502367170187,0.11552514166288487,0.0
282,0.04978841589503594,0.8494233101902101,0.06675523512662423,0.11610219032253966,0.0
283,0.04921672847865087,0.8509733527270537,0.06729906596268634,0.11506350273516107,0.0
284,0.04828376637552245,0.8517483739954753,0.06720842749000933,0.11402481514778248,0.0
285,0.04835919735407326,0.8525233952638971,0.06816013145311801,0.11552514166288487,0.0
286,0.049125417294089375,0.8532984165323186,0.06825076992579503,0.1142556346116444,0.0
287,0.04926039904518029,0.8532984165323186,0.06838672763481056,0.11229366916881818,0.0
288,0.04950257218684342,0.8548484590691621,0.0690665161798882,0.1129861275604039,0.0
289,0.05006234944872046,0.8540734378007404,0.06879460076185714,0.11506350273516106,0.0
290,0.050828569388736575,0.8540734378007404,0.0686133238165031,0.11448645407550628,0.0
291,0.05206722545757089,0.8540734378007404,0.0690665161798882,0.11321694702426578,0.0
292,0.05169007056481685,0.8540734378007404,0.06938375083425775,0.11425563461164435,0.0
293,0.05184887262492382,0.8548484590691621,0.06879460076185713,0.11252448863268005,0.0
294,0.050987371448843535,0.855623480337584,0.06906651617988818,0.1111395718495086,0.0
295,0.051237484693512,0.8571735228744273,0.06906651617988818,0.11160121077723242,0.0
296,0.05078886887370983,0.8563985016060054,0.06902119694354966,0.11148580104530147,0.0
297,0.05023703171483813,0.8563985016060054,0.06992758167031984,0.11113957184950861,0.0
298,0.05153126850470988,0.8579485441428488,0.07006353937933538,0.11275530809654195,0.0
299,0.0515590588652286,0.8587235654112706,0.0697009854886273,0.11148580104530145,0.0
300,,,,,
301,0.041749324788190226,0.9048005699550205,0.07213441510781532,0.07257276827123477,0.0
302,0.04166059083539918,0.9039832252667143,0.073403228924044,0.07272317815366221,0.0
303,0.04104896037508942,0.9039832252667143,0.07222840131642484,0.0726479732124485,0.0
304,0.04074156061006328,0.9039832252667143,0.07227539442072961,0.07309920285973077,0.0
305,0.041308824093977514,0.9031658805784079,0.07189944958629148,0.07415207203672278,0.0
306,0.041159877816078244,0.9031658805784079,0.07246336683794867,0.07422727697793649,0.0
307,0.04171446502102232,0.9007138465134892,0.07340322892404398,0.0737760473306542,0.0
308,0.04189510199634697,0.8998965018251829,0.07373218065417733,0.07324961274215819,0.0
309,0.04185073501995144,0.9007138465134893,0.07354420823695827,0.07294879297730333,0.0
310,0.04128980967552229,0.9015311912017955,0.07377917375848211,0.07336242015397876,0.0
311,0.04141340339548125,0.9015311912017955,0.07326224961112969,0.07382117029538242,0.0
312,0.04067501014547,0.8982618124485705,0.07316826340252015,0.07385125227186791,0.0
313,0.04042148456606699,0.8974444677602643,0.073403228924044,0.07462586316636917,0.0
314,0.04060529061113417,0.896627123071958,0.0724163737336439,0.07397158017780986,0.0
315,0.04043732991477968,0.893357744318733,0.07265133925516774,0.07357299398937717,0.0
316,0.04065599572701476,0.895809778383652,0.07204042889920578,0.07338498163634288,0.0
317,0.040491204100402814,0.896627123071958,0.07142951854324384,0.07403174413078084,0.0
318,0.04042782270555206,0.8974444677602644,0.07072462197867235,0.07426487944854335,0.0
319,0.04038662479889907,0.8974444677602644,0.06997273230979612,0.07563360937863296,0.0
320,,,,,
321,0.0975150855431895,0.7438144103965811,0.12613447806810132,0.11814368588317513,0.0
322,0.09765055452055905,0.7438144103965811,0.12647377726936052,0.11781722548598485,0.0
323,0.09517448265641539,0.7438144103965811,0.1271523756718789,0.11808538938367684,0.0
324,0.09320265643025843,0.7444906053151233,0.12732202527250847,0.11802709288417859,0.0
325,0.09330049513613645,0.7451668002336658,0.12935782048006356,0.11710600819210606,0.0
326,0.09372195417684176,0.7451668002336658,0.12800062367502682,0.1175607208881925,0.0
327,0.09394773580579102,0.7451668002336658,0.12698272607124927,0.11728089769060086,0.0
328,0.09348112043929586,0.7451668002336658,0.12706755087156404,0.1177589289864866,0.0
329,0.0940982568917572,0.7444906053151233,0.12884887167817474,0.11857507997946225,0.0
330,0.09385742315421132,0.7444906053151233,0.12698272607124925,0.1179338184849814,0.0
331,0.09332307329903138,0.7431382154780386,0.127491674873138,0.11795713708478069,0.0
332,0.09316502615876689,0.7431382154780386,0.12740685007282324,0.1164414280978259,0.0
333,0.09363916757956034,0.7431382154780386,0.12876404687785997,0.11645308739772556,0.0
334,0.09393268369719439,0.7431382154780386,0.12842474767660078,0.11626653859933112,0.0
335,0.09321770853885503,0.7431382154780386,0.13105431648635946,0.11553200270565303,0.0
336,0.09308976561578379,0.7431382154780386,0.132496338091711,0.11377144842080557,0.0
337,0.09324028670174996,0.7431382154780386,0.132496338091711,0.11438939131548713,0.0
338,0.09319513037596011,0.7431382154780386,0.13317493649422937,0.11358489962241113,0.0
339,0.09332307329903136,0.7431382154780386,0.13317493649422937,0.11238399173274695,0.0
340,0.09646896399572451,0.743814410396581,0.13402318449737732,0.11308354972672609,0.0
341,,,,,
342,0.09075225100955438,0.7657620973163409,0.11120939702599256,0.11936818635384425,0.0
343,0.09140412539219642,0.7657620973163409,0.1108574685543913,0.11909856622039613,0.0
344,0.09117738647649484,0.766458878114627,0.11064631147143056,0.12145161465776144,0.0
345,0.09113487292980081,0.7657620973163409,0.11064631147143056,0.12163544656693061,0.0
