净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2020-09-03,2.3901,2.3901,0.32%,开放申购,开放赎回,nan
2020-09-02,2.3824,2.3824,0.32%,开放申购,开放赎回,nan
2020-09-01,2.3748,2.3748,0.07%,开放申购,开放赎回,nan
2020-08-31,2.3732,2.3732,-0.59%,开放申购,开放赎回,nan
2020-08-28,2.3873,2.3873,1.71%,开放申购,开放赎回,nan
2020-08-27,2.3472,2.3472,0.63%,开放申购,开放赎回,nan
2020-08-26,2.3325,2.3325,0.26%,开放申购,开放赎回,nan
2020-08-25,2.3265,2.3265,1.13%,开放申购,开放赎回,nan
2020-08-24,2.3006,2.3006,2.57%,开放申购,开放赎回,nan
2020-08-21,2.2429,2.2429,1.34%,开放申购,开放赎回,nan
2020-08-20,2.2132,2.2132,-1.09%,开放申购,开放赎回,nan
2020-08-19,2.2375,2.2375,-0.70%,开放申购,开放赎回,nan
2020-08-18,2.2533,2.2533,0.91%,开放申购,开放赎回,nan
2020-08-17,2.2330,2.2330,1.57%,开放申购,开放赎回,nan
2020-08-14,2.1985,2.1985,1.52%,开放申购,开放赎回,nan
2020-08-13,2.1656,2.1656,-0.09%,开放申购,开放赎回,nan
2020-08-12,2.1676,2.1676,-1.46%,开放申购,开放赎回,nan
2020-08-11,2.1998,2.1998,0.65%,开放申购,开放赎回,nan
2020-08-10,2.1857,2.1857,-0.58%,开放申购,开放赎回,nan
2020-08-07,2.1984,2.1984,-1.53%,开放申购,开放赎回,nan
2020-08-06,2.2326,2.2326,-1.75%,开放申购,开放赎回,nan
2020-08-05,2.2724,2.2724,0.62%,开放申购,开放赎回,nan
2020-08-04,2.2584,2.2584,0.72%,开放申购,开放赎回,nan
2020-08-03,2.2422,2.2422,0.68%,开放申购,开放赎回,nan
2020-07-31,2.2271,2.2271,-0.09%,开放申购,开放赎回,nan
2020-07-30,2.2290,2.2290,0.24%,开放申购,开放赎回,nan
2020-07-29,2.2237,2.2237,0.84%,开放申购,开放赎回,nan
2020-07-28,2.2052,2.2052,1.90%,开放申购,开放赎回,nan
2020-07-27,2.1640,2.1640,1.12%,开放申购,开放赎回,nan
2020-07-24,2.1400,2.1400,-4.58%,开放申购,开放赎回,nan
2020-07-23,2.2428,2.2428,1.90%,开放申购,开放赎回,nan
2020-07-22,2.2009,2.2009,-0.48%,开放申购,开放赎回,nan
2020-07-21,2.2116,2.2116,3.86%,开放申购,开放赎回,nan
2020-07-20,2.1295,2.1295,-0.71%,开放申购,开放赎回,nan
2020-07-17,2.1448,2.1448,1.45%,开放申购,开放赎回,nan
2020-07-16,2.1142,2.1142,-6.93%,开放申购,开放赎回,nan
2020-07-15,2.2717,2.2717,1.47%,开放申购,开放赎回,nan
2020-07-14,2.2388,2.2388,-1.03%,开放申购,开放赎回,nan
2020-07-13,2.2620,2.2620,2.08%,开放申购,开放赎回,nan
2020-07-10,2.2159,2.2159,-0.25%,开放申购,开放赎回,nan
2020-07-09,2.2215,2.2215,2.40%,开放申购,开放赎回,nan
2020-07-08,2.1695,2.1695,1.09%,开放申购,开放赎回,nan
2020-07-07,2.1461,2.1461,1.18%,开放申购,开放赎回,nan
2020-07-06,2.1211,2.1211,1.42%,开放申购,开放赎回,nan
2020-07-03,2.0915,2.0915,0.95%,开放申购,开放赎回,nan
2020-07-02,2.0719,2.0719,3.21%,开放申购,开放赎回,nan
2020-07-01,2.0074,2.0074,2.02%,暂停申购,暂停赎回,nan
2020-06-30,1.9677,1.9677,0.84%,开放申购,开放赎回,nan
2020-06-29,1.9514,1.9514,-0.17%,开放申购,开放赎回,nan
2020-06-24,1.9547,1.9547,-0.41%,暂停申购,暂停赎回,nan
2020-06-23,1.9628,1.9628,2.67%,暂停申购,暂停赎回,nan
2020-06-22,1.9118,1.9118,-0.17%,开放申购,开放赎回,nan
2020-06-19,1.9150,1.9150,1.87%,开放申购,开放赎回,nan
2020-06-18,1.8798,1.8798,0.32%,开放申购,开放赎回,nan
2020-06-17,1.8738,1.8738,0.81%,开放申购,开放赎回,nan
2020-06-16,1.8587,1.8587,2.29%,开放申购,开放赎回,nan
2020-06-15,1.8171,1.8171,-2.14%,开放申购,开放赎回,nan
2020-06-12,1.8568,1.8568,0.67%,开放申购,开放赎回,nan
2020-06-11,1.8445,1.8445,-0.64%,开放申购,开放赎回,nan
2020-06-10,1.8564,1.8564,1.48%,开放申购,开放赎回,nan
2020-06-09,1.8293,1.8293,0.18%,开放申购,开放赎回,nan
2020-06-08,1.8261,1.8261,-0.68%,开放申购,开放赎回,nan
2020-06-05,1.8386,1.8386,0.75%,开放申购,开放赎回,nan
2020-06-04,1.8250,1.8250,1.46%,开放申购,开放赎回,nan
2020-06-03,1.7987,1.7987,0.80%,开放申购,开放赎回,nan
2020-06-02,1.7845,1.7845,-0.59%,开放申购,开放赎回,nan
2020-06-01,1.7950,1.7950,3.73%,开放申购,开放赎回,nan
2020-05-29,1.7304,1.7304,2.38%,开放申购,开放赎回,nan
2020-05-28,1.6902,1.6902,-0.82%,开放申购,开放赎回,nan
2020-05-27,1.7041,1.7041,-1.12%,开放申购,开放赎回,nan
2020-05-26,1.7234,1.7234,2.07%,开放申购,开放赎回,nan
2020-05-25,1.6884,1.6884,2.45%,开放申购,开放赎回,nan
2020-05-22,1.6481,1.6481,-3.88%,开放申购,开放赎回,nan
2020-05-21,1.7146,1.7146,-0.11%,开放申购,开放赎回,nan
2020-05-20,1.7165,1.7165,0.09%,开放申购,开放赎回,nan
2020-05-19,1.7149,1.7149,1.33%,开放申购,开放赎回,nan
2020-05-18,1.6924,1.6924,2.22%,开放申购,开放赎回,nan
2020-05-15,1.6556,1.6556,-0.73%,开放申购,开放赎回,nan
2020-05-14,1.6678,1.6678,-0.28%,开放申购,开放赎回,nan
2020-05-13,1.6724,1.6724,2.28%,开放申购,开放赎回,nan
2020-05-12,1.6352,1.6352,0.82%,开放申购,开放赎回,nan
2020-05-11,1.6219,1.6219,0.27%,开放申购,开放赎回,nan
2020-05-08,1.6176,1.6176,0.84%,开放申购,开放赎回,nan
2020-05-07,1.6042,1.6042,0.51%,开放申购,开放赎回,nan
2020-05-06,1.5961,1.5961,0.98%,开放申购,开放赎回,nan
2020-04-30,1.5806,1.5806,-0.16%,暂停申购,暂停赎回,nan
2020-04-29,1.5831,1.5831,-0.72%,暂停申购,暂停赎回,nan
2020-04-28,1.5945,1.5945,2.27%,暂停申购,暂停赎回,nan
2020-04-27,1.5591,1.5591,1.03%,开放申购,开放赎回,nan
2020-04-24,1.5432,1.5432,-0.93%,开放申购,开放赎回,nan
2020-04-23,1.5577,1.5577,0.91%,开放申购,开放赎回,nan
2020-04-22,1.5437,1.5437,1.98%,开放申购,开放赎回,nan
2020-04-21,1.5137,1.5137,-2.34%,开放申购,开放赎回,nan
2020-04-20,1.5500,1.5500,0.51%,开放申购,开放赎回,nan
2020-04-17,1.5422,1.5422,0.98%,开放申购,开放赎回,nan
2020-04-16,1.5273,1.5273,0.41%,开放申购,开放赎回,nan
2020-04-15,1.5210,1.5210,-0.13%,开放申购,开放赎回,nan
2020-04-14,1.5230,1.5230,0.93%,开放申购,开放赎回,nan
2020-04-13,1.5089,1.5089,-0.24%,暂停申购,暂停赎回,nan
2020-04-10,1.5125,1.5125,-0.02%,暂停申购,暂停赎回,nan
2020-04-09,1.5128,1.5128,1.39%,开放申购,开放赎回,nan
2020-04-08,1.4921,1.4921,-0.92%,开放申购,开放赎回,nan
2020-04-07,1.5059,1.5059,2.97%,开放申购,开放赎回,nan
2020-04-03,1.4625,1.4625,0.54%,暂停申购,暂停赎回,nan
2020-04-02,1.4547,1.4547,1.88%,暂停申购,暂停赎回,nan
2020-04-01,1.4279,1.4279,-0.33%,开放申购,开放赎回,nan
2020-03-31,1.4326,1.4326,1.49%,开放申购,开放赎回,nan
2020-03-30,1.4116,1.4116,-1.51%,开放申购,开放赎回,nan
2020-03-27,1.4333,1.4333,-0.31%,开放申购,开放赎回,nan
2020-03-26,1.4378,1.4378,0.34%,开放申购,开放赎回,nan
2020-03-25,1.4329,1.4329,3.87%,开放申购,开放赎回,nan
2020-03-24,1.3795,1.3795,4.19%,开放申购,开放赎回,nan
2020-03-23,1.3240,1.3240,-3.00%,开放申购,开放赎回,nan
2020-03-20,1.3650,1.3650,5.28%,开放申购,开放赎回,nan
2020-03-19,1.2966,1.2966,-2.99%,开放申购,开放赎回,nan
2020-03-18,1.3366,1.3366,-3.07%,开放申购,开放赎回,nan
2020-03-17,1.3789,1.3789,0.54%,开放申购,开放赎回,nan
2020-03-16,1.3715,1.3715,-5.13%,开放申购,开放赎回,nan
2020-03-13,1.4456,1.4456,-0.56%,开放申购,开放赎回,nan
2020-03-12,1.4537,1.4537,-3.07%,开放申购,开放赎回,nan
2020-03-11,1.4998,1.4998,-0.31%,开放申购,开放赎回,nan
2020-03-10,1.5045,1.5045,1.51%,开放申购,开放赎回,nan
2020-03-09,1.4821,1.4821,-3.49%,开放申购,开放赎回,nan
2020-03-06,1.5357,1.5357,-1.41%,开放申购,开放赎回,nan
2020-03-05,1.5576,1.5576,3.40%,开放申购,开放赎回,nan
2020-03-04,1.5064,1.5064,0.42%,开放申购,开放赎回,nan
2020-03-03,1.5001,1.5001,1.54%,开放申购,开放赎回,nan
2020-03-02,1.4773,1.4773,1.56%,开放申购,开放赎回,nan
2020-02-28,1.4546,1.4546,-2.58%,开放申购,开放赎回,nan
2020-02-27,1.4931,1.4931,0.95%,开放申购,开放赎回,nan
2020-02-26,1.4790,1.4790,-1.39%,开放申购,开放赎回,nan
2020-02-25,1.4998,1.4998,0.52%,开放申购,开放赎回,nan
2020-02-24,1.4921,1.4921,-1.91%,开放申购,开放赎回,nan
2020-02-21,1.5212,1.5212,-0.63%,开放申购,开放赎回,nan
2020-02-20,1.5308,1.5308,1.55%,开放申购,开放赎回,nan
2020-02-19,1.5075,1.5075,0.19%,开放申购,开放赎回,nan
2020-02-18,1.5046,1.5046,-1.01%,开放申购,开放赎回,nan
2020-02-17,1.5199,1.5199,0.09%,开放申购,开放赎回,nan
2020-02-14,1.5185,1.5185,0.87%,开放申购,开放赎回,nan
2020-02-13,1.5054,1.5054,-0.03%,开放申购,开放赎回,nan
2020-02-12,1.5059,1.5059,0.33%,开放申购,开放赎回,nan
2020-02-11,1.5009,1.5009,1.55%,开放申购,开放赎回,nan
2020-02-10,1.4780,1.4780,0.06%,开放申购,开放赎回,nan
2020-02-07,1.4771,1.4771,0.00%,开放申购,开放赎回,nan
2020-02-06,1.4771,1.4771,2.31%,开放申购,开放赎回,nan
2020-02-05,1.4438,1.4438,1.73%,开放申购,开放赎回,nan
2020-02-04,1.4192,1.4192,2.13%,开放申购,开放赎回,nan
2020-02-03,1.3896,1.3896,-4.61%,开放申购,开放赎回,nan
2020-01-23,1.4567,1.4567,-2.65%,暂停申购,暂停赎回,nan
2020-01-22,1.4964,1.4964,0.61%,暂停申购,暂停赎回,nan
2020-01-21,1.4874,1.4874,-1.83%,开放申购,开放赎回,nan
2020-01-20,1.5152,1.5152,0.26%,开放申购,开放赎回,nan
2020-01-17,1.5112,1.5112,0.63%,开放申购,开放赎回,nan
2020-01-16,1.5018,1.5018,1.10%,开放申购,开放赎回,nan
2020-01-15,1.4854,1.4854,0.15%,开放申购,开放赎回,nan
2020-01-14,1.4832,1.4832,-1.25%,开放申购,开放赎回,nan
2020-01-13,1.5020,1.5020,1.65%,开放申购,开放赎回,nan
2020-01-10,1.4776,1.4776,0.63%,开放申购,开放赎回,nan
2020-01-09,1.4684,1.4684,2.04%,开放申购,开放赎回,nan
2020-01-08,1.4390,1.4390,-0.73%,开放申购,开放赎回,nan
2020-01-07,1.4496,1.4496,1.19%,开放申购,开放赎回,nan
2020-01-06,1.4325,1.4325,-1.82%,开放申购,开放赎回,nan
2020-01-03,1.4590,1.4590,-0.55%,开放申购,开放赎回,nan
2020-01-02,1.4670,1.4670,-0.14%,开放申购,开放赎回,nan
2019-12-31,1.4691,1.4691,0.03%,暂停申购,暂停赎回,nan
2019-12-30,1.4686,1.4686,0.66%,开放申购,开放赎回,nan
2019-12-27,1.4590,1.4590,1.01%,开放申购,开放赎回,nan
2019-12-26,1.4444,1.4444,0.19%,暂停申购,暂停赎回,nan
2019-12-25,1.4416,1.4416,-0.51%,暂停申购,暂停赎回,nan
2019-12-24,1.4490,1.4490,-0.04%,暂停申购,暂停赎回,nan
2019-12-23,1.4496,1.4496,0.33%,开放申购,开放赎回,nan
2019-12-20,1.4449,1.4449,-0.02%,开放申购,开放赎回,nan
2019-12-19,1.4452,1.4452,-0.42%,开放申购,开放赎回,nan
2019-12-18,1.4513,1.4513,0.01%,开放申购,开放赎回,nan
2019-12-17,1.4512,1.4512,2.02%,开放申购,开放赎回,nan
2019-12-16,1.4225,1.4225,-0.48%,开放申购,开放赎回,nan
2019-12-13,1.4293,1.4293,1.58%,开放申购,开放赎回,nan
2019-12-12,1.4070,1.4070,0.42%,开放申购,开放赎回,nan
2019-12-11,1.4011,1.4011,0.14%,开放申购,开放赎回,nan
2019-12-10,1.3991,1.3991,0.19%,开放申购,开放赎回,nan
2019-12-09,1.3965,1.3965,-1.33%,开放申购,开放赎回,nan
2019-12-06,1.4153,1.4153,1.59%,开放申购,开放赎回,nan
2019-12-05,1.3932,1.3932,0.80%,开放申购,开放赎回,nan
2019-12-04,1.3822,1.3822,0.14%,开放申购,开放赎回,nan
2019-12-03,1.3803,1.3803,-0.41%,开放申购,开放赎回,nan
2019-12-02,1.3860,1.3860,-0.24%,开放申购,开放赎回,nan
2019-11-29,1.3894,1.3894,-2.89%,开放申购,开放赎回,nan
2019-11-28,1.4307,1.4307,-0.26%,开放申购,开放赎回,nan
2019-11-27,1.4344,1.4344,-0.29%,开放申购,开放赎回,nan
2019-11-26,1.4386,1.4386,0.45%,开放申购,开放赎回,nan
2019-11-25,1.4321,1.4321,-0.51%,开放申购,开放赎回,nan
2019-11-22,1.4394,1.4394,-1.11%,开放申购,开放赎回,nan
2019-11-21,1.4556,1.4556,-0.75%,开放申购,开放赎回,nan
2019-11-20,1.4666,1.4666,-0.20%,开放申购,开放赎回,nan
2019-11-19,1.4696,1.4696,1.82%,开放申购,开放赎回,nan
2019-11-18,1.4434,1.4434,0.21%,开放申购,开放赎回,nan
2019-11-15,1.4404,1.4404,-0.52%,开放申购,开放赎回,nan
2019-11-14,1.4479,1.4479,-0.04%,开放申购,开放赎回,nan
2019-11-13,1.4485,1.4485,0.28%,开放申购,开放赎回,nan
2019-11-12,1.4444,1.4444,0.29%,开放申购,开放赎回,nan
2019-11-11,1.4402,1.4402,-1.59%,开放申购,开放赎回,nan
2019-11-08,1.4634,1.4634,-0.19%,开放申购,开放赎回,nan
2019-11-07,1.4662,1.4662,0.61%,开放申购,开放赎回,nan
2019-11-06,1.4573,1.4573,-0.56%,开放申购,开放赎回,nan
2019-11-05,1.4655,1.4655,-0.22%,开放申购,开放赎回,nan
2019-11-04,1.4688,1.4688,0.80%,开放申购,开放赎回,nan
2019-11-01,1.4572,1.4572,0.42%,开放申购,开放赎回,nan
2019-10-31,1.4511,1.4511,0.82%,开放申购,开放赎回,nan
2019-10-30,1.4393,1.4393,-0.37%,开放申购,开放赎回,nan
2019-10-29,1.4447,1.4447,0.28%,开放申购,开放赎回,nan
2019-10-28,1.4407,1.4407,1.27%,开放申购,开放赎回,nan
2019-10-25,1.4227,1.4227,1.58%,开放申购,开放赎回,nan
2019-10-24,1.4006,1.4006,-0.74%,开放申购,开放赎回,nan
2019-10-23,1.4110,1.4110,-1.08%,开放申购,开放赎回,nan
2019-10-22,1.4264,1.4264,0.15%,开放申购,开放赎回,nan
2019-10-21,1.4243,1.4243,-0.27%,开放申购,开放赎回,nan
2019-10-18,1.4282,1.4282,-0.70%,开放申购,开放赎回,nan
2019-10-17,1.4383,1.4383,-0.06%,开放申购,开放赎回,nan
2019-10-16,1.4392,1.4392,-0.44%,开放申购,开放赎回,nan
2019-10-15,1.4455,1.4455,0.87%,开放申购,开放赎回,nan
2019-10-14,1.4330,1.4330,0.25%,开放申购,开放赎回,nan
2019-10-11,1.4294,1.4294,0.80%,开放申购,开放赎回,nan
2019-10-10,1.4180,1.4180,1.37%,开放申购,开放赎回,nan
2019-10-09,1.3988,1.3988,-0.76%,开放申购,开放赎回,nan
2019-10-08,1.4095,1.4095,1.09%,开放申购,开放赎回,nan
2019-09-30,1.3943,1.3943,-0.30%,暂停申购,暂停赎回,nan
2019-09-27,1.3985,1.3985,-0.09%,暂停申购,暂停赎回,nan
2019-09-26,1.3998,1.3998,-0.01%,开放申购,开放赎回,nan
2019-09-25,1.4000,1.4000,-1.13%,开放申购,开放赎回,nan
2019-09-24,1.4160,1.4160,1.26%,开放申购,开放赎回,nan
2019-09-23,1.3984,1.3984,-1.08%,开放申购,开放赎回,nan
2019-09-20,1.4137,1.4137,0.21%,开放申购,开放赎回,nan
2019-09-19,1.4107,1.4107,-0.62%,开放申购,开放赎回,nan
2019-09-18,1.4195,1.4195,1.34%,开放申购,开放赎回,nan
2019-09-17,1.4008,1.4008,-0.19%,开放申购,开放赎回,nan
2019-09-16,1.4035,1.4035,-0.61%,开放申购,开放赎回,nan
2019-09-12,1.4121,1.4121,0.86%,暂停申购,暂停赎回,nan
2019-09-11,1.4000,1.4000,-2.10%,暂停申购,暂停赎回,nan
2019-09-10,1.4300,1.4300,-0.98%,开放申购,开放赎回,nan
2019-09-09,1.4441,1.4441,-0.87%,开放申购,开放赎回,nan
2019-09-06,1.4568,1.4568,0.28%,开放申购,开放赎回,nan
2019-09-05,1.4527,1.4527,0.62%,开放申购,开放赎回,nan
2019-09-04,1.4438,1.4438,0.19%,开放申购,开放赎回,nan
2019-09-03,1.4410,1.4410,-0.69%,开放申购,开放赎回,nan
2019-09-02,1.4510,1.4510,0.99%,开放申购,开放赎回,nan
2019-08-30,1.4368,1.4368,1.76%,开放申购,开放赎回,nan
2019-08-29,1.4119,1.4119,1.96%,开放申购,开放赎回,nan
2019-08-28,1.3848,1.3848,-0.83%,开放申购,开放赎回,nan
2019-08-27,1.3964,1.3964,1.45%,开放申购,开放赎回,nan
2019-08-26,1.3764,1.3764,-1.69%,开放申购,开放赎回,nan
2019-08-23,1.4001,1.4001,1.28%,开放申购,开放赎回,nan
2019-08-22,1.3824,1.3824,1.36%,开放申购,开放赎回,nan
2019-08-21,1.3638,1.3638,-0.01%,开放申购,开放赎回,nan
2019-08-20,1.3639,1.3639,0.23%,开放申购,开放赎回,nan
2019-08-19,1.3608,1.3608,1.73%,开放申购,开放赎回,nan
2019-08-16,1.3376,1.3376,1.26%,开放申购,开放赎回,nan
2019-08-15,1.3209,1.3209,-0.17%,开放申购,开放赎回,nan
2019-08-14,1.3231,1.3231,1.29%,开放申购,开放赎回,nan
2019-08-13,1.3062,1.3062,-0.80%,开放申购,开放赎回,nan
2019-08-12,1.3167,1.3167,2.23%,开放申购,开放赎回,nan
2019-08-09,1.2880,1.2880,-1.03%,开放申购,开放赎回,nan
2019-08-08,1.3014,1.3014,1.40%,开放申购,开放赎回,nan
2019-08-07,1.2834,1.2834,0.07%,开放申购,开放赎回,nan
2019-08-06,1.2825,1.2825,0.62%,开放申购,开放赎回,nan
2019-08-05,1.2746,1.2746,-1.98%,开放申购,开放赎回,nan
2019-08-02,1.3003,1.3003,-1.73%,开放申购,开放赎回,nan
2019-08-01,1.3232,1.3232,nan,开放申购,开放赎回,nan
2019-07-30,1.3432,1.3432,-0.23%,开放申购,开放赎回,nan
2019-07-29,1.3463,1.3463,0.58%,开放申购,开放赎回,nan
2019-07-26,1.3386,1.3386,-0.05%,开放申购,开放赎回,nan
2019-07-25,1.3393,1.3393,1.09%,开放申购,开放赎回,nan
2019-07-24,1.3249,1.3249,0.06%,开放申购,开放赎回,nan
2019-07-23,1.3241,1.3241,-0.42%,开放申购,开放赎回,nan
2019-07-22,1.3297,1.3297,-0.37%,开放申购,开放赎回,nan
2019-07-19,1.3346,1.3346,0.77%,开放申购,开放赎回,nan
2019-07-18,1.3244,1.3244,-0.99%,开放申购,开放赎回,nan
2019-07-17,1.3376,1.3376,0.06%,开放申购,开放赎回,nan
2019-07-16,1.3368,1.3368,-0.80%,开放申购,开放赎回,nan
2019-07-15,1.3476,1.3476,0.05%,开放申购,开放赎回,nan
2019-07-12,1.3469,1.3469,0.48%,开放申购,开放赎回,nan
2019-07-11,1.3405,1.3405,-0.49%,开放申购,开放赎回,nan
2019-07-10,1.3471,1.3471,0.88%,开放申购,开放赎回,nan
2019-07-09,1.3354,1.3354,-0.36%,开放申购,开放赎回,nan
2019-07-08,1.3402,1.3402,-1.60%,开放申购,开放赎回,nan
2019-07-05,1.3620,1.3620,2.01%,开放申购,开放赎回,nan
2019-07-04,1.3352,1.3352,-0.76%,开放申购,开放赎回,nan
2019-07-03,1.3454,1.3454,-1.26%,开放申购,开放赎回,nan
2019-07-02,1.3625,1.3625,nan,开放申购,开放赎回,nan
2019-06-30,1.3183,1.3183,nan,开放申购,开放赎回,nan
2019-06-28,1.3184,1.3184,0.27%,开放申购,开放赎回,nan
2019-06-27,1.3149,1.3149,2.06%,开放申购,开放赎回,nan
2019-06-26,1.2883,1.2883,0.00%,开放申购,开放赎回,nan
2019-06-25,1.2883,1.2883,-0.42%,开放申购,开放赎回,nan
2019-06-24,1.2937,1.2937,1.05%,开放申购,开放赎回,nan
2019-06-21,1.2803,1.2803,0.09%,开放申购,开放赎回,nan
2019-06-20,1.2791,1.2791,2.76%,开放申购,开放赎回,nan
2019-06-19,1.2447,1.2447,2.19%,开放申购,开放赎回,nan
2019-06-18,1.2180,1.2180,1.21%,开放申购,开放赎回,nan
2019-06-17,1.2034,1.2034,0.06%,开放申购,开放赎回,nan
2019-06-14,1.2027,1.2027,-0.50%,开放申购,开放赎回,nan
2019-06-13,1.2088,1.2088,-0.34%,开放申购,开放赎回,nan
