净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2020-09-14,4.6457,2.0367,0.49%,场内买入,场内卖出,每份派现金0.1520元
2020-09-11,4.7745,2.0269,0.98%,暂停申购,暂停赎回,nan
2020-09-10,4.7283,2.0073,-0.06%,暂停申购,场内卖出,nan
2020-09-09,4.7311,2.0085,-2.33%,暂停申购,场内卖出,nan
2020-09-08,4.8442,2.0565,0.54%,暂停申购,场内卖出,nan
2020-09-07,4.8181,2.0454,-2.12%,暂停申购,场内卖出,nan
2020-09-04,4.9223,2.0896,-0.97%,暂停申购,场内卖出,nan
2020-09-03,4.9706,2.1101,-0.55%,暂停申购,场内卖出,nan
2020-09-02,4.9983,2.1219,0.03%,暂停申购,场内卖出,nan
2020-09-01,4.9966,2.1212,0.53%,暂停申购,场内卖出,nan
2020-08-31,4.9701,2.1099,-0.58%,暂停申购,场内卖出,nan
2020-08-28,4.9992,2.1223,2.39%,暂停申购,场内卖出,nan
2020-08-27,4.8827,2.0728,0.53%,暂停申购,场内卖出,nan
2020-08-26,4.8568,2.0618,-1.17%,暂停申购,场内卖出,nan
2020-08-25,4.9144,2.0863,0.13%,暂停申购,场内卖出,nan
2020-08-24,4.9082,2.0836,0.79%,暂停申购,场内卖出,nan
2020-08-21,4.8696,2.0673,0.87%,暂停申购,场内卖出,nan
2020-08-20,4.8275,2.0494,-1.28%,暂停申购,场内卖出,nan
2020-08-19,4.8903,2.0760,-1.50%,暂停申购,场内卖出,nan
2020-08-18,4.9646,2.1076,-0.04%,暂停申购,场内卖出,nan
2020-08-17,4.9668,2.1085,2.35%,暂停申购,场内卖出,nan
2020-08-14,4.8528,2.0601,1.54%,暂停申购,场内卖出,nan
2020-08-13,4.7792,2.0289,-0.25%,暂停申购,场内卖出,nan
2020-08-12,4.7911,2.0339,-0.72%,暂停申购,场内卖出,nan
2020-08-11,4.8257,2.0486,-0.91%,暂停申购,场内卖出,nan
2020-08-10,4.8701,2.0675,0.36%,暂停申购,场内卖出,nan
2020-08-07,4.8527,2.0601,-1.13%,暂停申购,场内卖出,nan
2020-08-06,4.9081,2.0836,-0.30%,暂停申购,场内卖出,nan
2020-08-05,4.9229,2.0899,0.03%,暂停申购,场内卖出,nan
2020-08-04,4.9215,2.0893,0.10%,暂停申购,场内卖出,nan
2020-08-03,4.9168,2.0873,1.62%,暂停申购,场内卖出,nan
2020-07-31,4.8385,2.0541,0.84%,暂停申购,场内卖出,nan
2020-07-30,4.7983,2.0370,-0.48%,暂停申购,场内卖出,nan
2020-07-29,4.8216,2.0469,2.43%,暂停申购,场内卖出,nan
2020-07-28,4.7072,1.9983,0.87%,暂停申购,场内卖出,nan
2020-07-27,4.6664,1.9810,0.51%,暂停申购,场内卖出,nan
2020-07-24,4.6428,1.9710,-4.39%,暂停申购,场内卖出,nan
2020-07-23,4.8561,2.0615,0.02%,暂停申购,场内卖出,nan
2020-07-22,4.8551,2.0611,0.52%,暂停申购,场内卖出,nan
2020-07-21,4.8301,2.0505,0.23%,暂停申购,场内卖出,nan
2020-07-20,4.8190,2.0458,2.98%,暂停申购,场内卖出,nan
2020-07-17,4.6796,1.9866,0.69%,暂停申购,场内卖出,nan
2020-07-16,4.6474,1.9729,-4.68%,暂停申购,场内卖出,nan
2020-07-15,4.8754,2.0697,-1.17%,暂停申购,场内卖出,nan
2020-07-14,4.9330,2.0942,-0.91%,暂停申购,场内卖出,nan
2020-07-13,4.9782,2.1134,2.17%,暂停申购,场内卖出,nan
2020-07-10,4.8726,2.0685,-1.65%,暂停申购,场内卖出,nan
2020-07-09,4.9542,2.1032,1.42%,暂停申购,场内卖出,nan
2020-07-08,4.8849,2.0738,1.64%,暂停申购,场内卖出,nan
