净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2015-12-17,1.2950,1.2950,1.73%,开放申购,开放赎回,nan
2015-12-16,1.2730,1.2730,-0.47%,开放申购,开放赎回,nan
2015-12-15,1.2790,1.2790,0.39%,开放申购,开放赎回,nan
2015-12-14,1.2740,1.2740,1.59%,开放申购,开放赎回,nan
2015-12-11,1.2540,1.2540,0.00%,开放申购,开放赎回,nan
2015-12-10,1.2540,1.2540,-0.32%,开放申购,开放赎回,nan
2015-12-09,1.2580,1.2580,0.56%,开放申购,开放赎回,nan
2015-12-08,1.2510,1.2510,-2.49%,开放申购,开放赎回,nan
2015-12-07,1.2830,1.2830,0.63%,开放申购,开放赎回,nan
2015-12-04,1.2750,1.2750,-0.62%,开放申购,开放赎回,nan
2015-12-03,1.2830,1.2830,0.23%,开放申购,开放赎回,nan
2015-12-02,1.2800,1.2800,2.56%,开放申购,开放赎回,nan
2015-12-01,1.2480,1.2480,1.05%,开放申购,开放赎回,nan
2015-11-30,1.2350,1.2350,0.49%,开放申购,开放赎回,nan
2015-11-27,1.2290,1.2290,-4.43%,开放申购,开放赎回,nan
2015-11-26,1.2860,1.2860,-0.23%,开放申购,开放赎回,nan
2015-11-25,1.2890,1.2890,1.10%,开放申购,开放赎回,nan
2015-11-24,1.2750,1.2750,0.39%,开放申购,开放赎回,nan
2015-11-23,1.2700,1.2700,-0.94%,开放申购,开放赎回,nan
2015-11-20,1.2820,1.2820,-0.39%,开放申购,开放赎回,nan
2015-11-19,1.2870,1.2870,1.18%,开放申购,开放赎回,nan
2015-11-18,1.2720,1.2720,-0.86%,开放申购,开放赎回,nan
2015-11-17,1.2830,1.2830,0.16%,开放申购,开放赎回,nan
2015-11-16,1.2810,1.2810,0.16%,开放申购,开放赎回,nan
2015-11-13,1.2790,1.2790,-1.69%,开放申购,开放赎回,nan
2015-11-12,1.3010,1.3010,0.00%,开放申购,开放赎回,nan
2015-11-11,1.3010,1.3010,-0.15%,开放申购,开放赎回,nan
2015-11-10,1.3030,1.3030,-0.31%,开放申购,开放赎回,nan
2015-11-09,1.3070,1.3070,0.77%,开放申购,开放赎回,nan
2015-11-06,1.2970,1.2970,1.17%,开放申购,开放赎回,nan
2015-11-05,1.2820,1.2820,0.47%,开放申购,开放赎回,nan
2015-11-04,1.2760,1.2760,3.91%,开放申购,开放赎回,nan
2015-11-03,1.2280,1.2280,-0.24%,开放申购,开放赎回,nan
2015-11-02,1.2310,1.2310,-0.89%,开放申购,开放赎回,nan
2015-10-30,1.2420,1.2420,0.00%,开放申购,开放赎回,nan
2015-10-29,1.2420,1.2420,1.22%,开放申购,开放赎回,nan
2015-10-28,1.2270,1.2270,-1.76%,开放申购,开放赎回,nan
2015-10-27,1.2490,1.2490,0.00%,开放申购,开放赎回,nan
2015-10-26,1.2490,1.2490,1.22%,开放申购,开放赎回,nan
2015-10-23,1.2340,1.2340,2.24%,开放申购,开放赎回,nan
2015-10-22,1.2070,1.2070,2.29%,开放申购,开放赎回,nan
2015-10-21,1.1800,1.1800,-4.45%,开放申购,开放赎回,nan
2015-10-20,1.2350,1.2350,0.32%,开放申购,开放赎回,nan
2015-10-19,1.2310,1.2310,0.74%,开放申购,开放赎回,nan
2015-10-16,1.2220,1.2220,0.74%,开放申购,开放赎回,nan
2015-10-15,1.2130,1.2130,1.85%,开放申购,开放赎回,nan
2015-10-14,1.1910,1.1910,-1.41%,开放申购,开放赎回,nan
2015-10-13,1.2080,1.2080,0.33%,开放申购,开放赎回,nan
2015-10-12,1.2040,1.2040,2.82%,开放申购,开放赎回,nan
2015-10-09,1.1710,1.1710,0.52%,开放申购,开放赎回,nan
2015-10-08,1.1650,1.1650,3.28%,开放申购,开放赎回,nan
2015-09-30,1.1280,1.1280,1.26%,开放申购,开放赎回,nan
2015-09-29,1.1140,1.1140,-0.98%,开放申购,开放赎回,nan
2015-09-28,1.1250,1.1250,0.81%,开放申购,开放赎回,nan
2015-09-25,1.1160,1.1160,-2.02%,开放申购,开放赎回,nan
2015-09-24,1.1390,1.1390,0.71%,开放申购,开放赎回,nan
2015-09-23,1.1310,1.1310,-2.08%,开放申购,开放赎回,nan
2015-09-22,1.1550,1.1550,0.35%,开放申购,开放赎回,nan
2015-09-21,1.1510,1.1510,2.13%,开放申购,开放赎回,nan
2015-09-18,1.1270,1.1270,0.54%,开放申购,开放赎回,nan
2015-09-17,1.1210,1.1210,-2.61%,开放申购,开放赎回,nan
2015-09-16,1.1510,1.1510,5.40%,开放申购,开放赎回,nan
2015-09-15,1.0920,1.0920,-3.02%,开放申购,开放赎回,nan
2015-09-14,1.1260,1.1260,-2.85%,开放申购,开放赎回,nan
2015-09-11,1.1590,1.1590,0.00%,开放申购,开放赎回,nan
2015-09-10,1.1590,1.1590,-0.94%,开放申购,开放赎回,nan
2015-09-09,1.1700,1.1700,2.01%,开放申购,开放赎回,nan
2015-09-08,1.1470,1.1470,2.41%,开放申购,开放赎回,nan
2015-09-07,1.1200,1.1200,-2.69%,开放申购,开放赎回,nan
2015-09-02,1.1510,1.1510,0.70%,开放申购,开放赎回,nan
2015-09-01,1.1430,1.1430,-2.22%,开放申购,开放赎回,nan
2015-08-31,1.1690,1.1690,-1.27%,开放申购,开放赎回,nan
2015-08-28,1.1840,1.1840,2.78%,开放申购,开放赎回,nan
2015-08-27,1.1520,1.1520,4.92%,开放申购,开放赎回,nan
2015-08-26,1.0980,1.0980,2.81%,开放申购,开放赎回,nan
2015-08-25,1.0680,1.0680,-3.35%,开放申购,开放赎回,nan
2015-08-24,1.1050,1.1050,-7.84%,开放申购,开放赎回,nan
2015-08-21,1.1990,1.1990,-4.69%,开放申购,开放赎回,nan
2015-08-20,1.2580,1.2580,-3.16%,开放申购,开放赎回,nan
2015-08-19,1.2990,1.2990,1.64%,开放申购,开放赎回,nan
2015-08-18,1.2780,1.2780,-6.10%,开放申购,开放赎回,nan
2015-08-17,1.3610,1.3610,0.44%,开放申购,开放赎回,nan
2015-08-14,1.3550,1.3550,-0.15%,开放申购,开放赎回,nan
2015-08-13,1.3570,1.3570,0.89%,开放申购,开放赎回,nan
2015-08-12,1.3450,1.3450,-1.90%,开放申购,开放赎回,nan
2015-08-11,1.3710,1.3710,0.29%,开放申购,开放赎回,nan
2015-08-10,1.3670,1.3670,3.25%,开放申购,开放赎回,nan
2015-08-07,1.3240,1.3240,1.38%,开放申购,开放赎回,nan
2015-08-06,1.3060,1.3060,-0.46%,开放申购,开放赎回,nan
2015-08-05,1.3120,1.3120,-1.65%,开放申购,开放赎回,nan
2015-08-04,1.3340,1.3340,2.54%,开放申购,开放赎回,nan
2015-08-03,1.3010,1.3010,0.70%,开放申购,开放赎回,nan
2015-07-31,1.2920,1.2920,0.16%,开放申购,开放赎回,nan
2015-07-30,1.2900,1.2900,-2.05%,开放申购,开放赎回,nan
2015-07-29,1.3170,1.3170,2.09%,开放申购,开放赎回,nan
2015-07-28,1.2900,1.2900,0.47%,开放申购,开放赎回,nan
2015-07-27,1.2840,1.2840,-7.82%,开放申购,开放赎回,nan
2015-07-24,1.3930,1.3930,-1.28%,开放申购,开放赎回,nan
2015-07-23,1.4110,1.4110,1.73%,开放申购,开放赎回,nan
2015-07-22,1.3870,1.3870,-0.43%,开放申购,开放赎回,nan
2015-07-21,1.3930,1.3930,0.22%,开放申购,开放赎回,nan
2015-07-20,1.3900,1.3900,-0.43%,开放申购,开放赎回,nan
2015-07-17,1.3960,1.3960,3.56%,开放申购,开放赎回,nan
2015-07-16,1.3480,1.3480,1.28%,开放申购,开放赎回,nan
2015-07-15,1.3310,1.3310,-4.45%,开放申购,开放赎回,nan
2015-07-14,1.3930,1.3930,-2.45%,开放申购,开放赎回,nan
2015-07-13,1.4280,1.4280,4.01%,开放申购,开放赎回,nan
2015-07-10,1.3730,1.3730,7.69%,开放申购,开放赎回,nan
2015-07-09,1.2750,1.2750,8.14%,开放申购,开放赎回,nan
2015-07-08,1.1790,1.1790,-6.72%,开放申购,开放赎回,nan
2015-07-07,1.2640,1.2640,-4.60%,开放申购,开放赎回,nan
2015-07-06,1.3250,1.3250,1.07%,开放申购,开放赎回,nan
2015-07-03,1.3110,1.3110,-5.14%,开放申购,开放赎回,nan
2015-07-02,1.3820,1.3820,-4.56%,开放申购,开放赎回,nan
2015-07-01,1.4480,1.4480,-4.30%,开放申购,开放赎回,nan
2015-06-30,1.5130,1.5130,5.95%,开放申购,开放赎回,nan
2015-06-29,1.4280,1.4280,-1.52%,开放申购,开放赎回,nan
2015-06-26,1.4500,1.4500,-6.45%,开放申购,开放赎回,nan
2015-06-25,1.5500,1.5500,-3.49%,开放申购,开放赎回,nan
2015-06-24,1.6060,1.6060,3.01%,开放申购,开放赎回,nan
2015-06-23,1.5590,1.5590,4.84%,开放申购,开放赎回,nan
2015-06-19,1.4870,1.4870,-5.47%,开放申购,开放赎回,nan
2015-06-18,1.5730,1.5730,-3.38%,开放申购,开放赎回,nan
2015-06-17,1.6280,1.6280,0.99%,开放申购,开放赎回,nan
2015-06-16,1.6120,1.6120,-3.53%,开放申购,开放赎回,nan
2015-06-15,1.6710,1.6710,-1.01%,开放申购,开放赎回,nan
2015-06-12,1.6880,1.6880,2.30%,开放申购,开放赎回,nan
2015-06-11,1.6500,1.6500,-0.18%,开放申购,开放赎回,nan
2015-06-10,1.6530,1.6530,1.41%,开放申购,开放赎回,nan
2015-06-09,1.6300,1.6300,-0.12%,开放申购,开放赎回,nan
2015-06-08,1.6320,1.6320,1.18%,开放申购,开放赎回,nan
2015-06-05,1.6130,1.6130,0.25%,开放申购,开放赎回,nan
2015-06-04,1.6090,1.6090,-1.05%,开放申购,开放赎回,nan
2015-06-03,1.6260,1.6260,0.68%,开放申购,开放赎回,nan
2015-06-02,1.6150,1.6150,1.89%,开放申购,开放赎回,nan
2015-06-01,1.5850,1.5850,4.07%,开放申购,开放赎回,nan
2015-05-29,1.5230,1.5230,-0.33%,开放申购,开放赎回,nan
2015-05-28,1.5280,1.5280,-5.33%,开放申购,开放赎回,nan
2015-05-27,1.6140,1.6140,-1.22%,开放申购,开放赎回,nan
2015-05-26,1.6340,1.6340,1.55%,开放申购,开放赎回,nan
2015-05-25,1.6090,1.6090,3.01%,开放申购,开放赎回,nan
2015-05-22,1.5620,1.5620,1.89%,开放申购,开放赎回,nan
2015-05-21,1.5330,1.5330,3.30%,开放申购,开放赎回,nan
2015-05-20,1.4840,1.4840,2.20%,开放申购,开放赎回,nan
2015-05-19,1.4520,1.4520,2.61%,开放申购,开放赎回,nan
2015-05-18,1.4150,1.4150,-1.19%,开放申购,开放赎回,nan
2015-05-15,1.4320,1.4320,-1.31%,开放申购,开放赎回,nan
2015-05-14,1.4510,1.4510,-1.02%,开放申购,开放赎回,nan
2015-05-13,1.4660,1.4660,0.62%,开放申购,开放赎回,nan
2015-05-12,1.4570,1.4570,0.28%,开放申购,开放赎回,nan
2015-05-11,1.4530,1.4530,2.25%,开放申购,开放赎回,nan
2015-05-08,1.4210,1.4210,2.01%,开放申购,开放赎回,nan
2015-05-07,1.3930,1.3930,-0.29%,开放申购,开放赎回,nan
2015-05-06,1.3970,1.3970,-0.92%,开放申购,开放赎回,nan
2015-05-05,1.4100,1.4100,-4.21%,开放申购,开放赎回,nan
2015-05-04,1.4720,1.4720,0.14%,开放申购,开放赎回,nan
2015-04-30,1.4700,1.4700,-0.34%,开放申购,开放赎回,nan
2015-04-29,1.4750,1.4750,1.17%,开放申购,开放赎回,nan
2015-04-28,1.4580,1.4580,-1.55%,开放申购,开放赎回,nan
2015-04-27,1.4810,1.4810,0.68%,开放申购,开放赎回,nan
2015-04-24,1.4710,1.4710,-0.20%,开放申购,开放赎回,nan
2015-04-23,1.4740,1.4740,-0.34%,开放申购,开放赎回,nan
2015-04-22,1.4790,1.4790,1.23%,开放申购,开放赎回,nan
2015-04-21,1.4610,1.4610,5.11%,开放申购,开放赎回,nan
2015-04-20,1.3900,1.3900,-1.56%,开放申购,开放赎回,nan
2015-04-17,1.4120,1.4120,1.22%,开放申购,开放赎回,nan
2015-04-16,1.3950,1.3950,4.18%,开放申购,开放赎回,nan
2015-04-15,1.3390,1.3390,-2.33%,开放申购,开放赎回,nan
2015-04-14,1.3710,1.3710,-0.22%,开放申购,开放赎回,nan
2015-04-13,1.3740,1.3740,0.73%,开放申购,开放赎回,nan
2015-04-10,1.3640,1.3640,2.02%,开放申购,开放赎回,nan
2015-04-09,1.3370,1.3370,-1.40%,开放申购,开放赎回,nan
2015-04-08,1.3560,1.3560,0.07%,开放申购,开放赎回,nan
2015-04-07,1.3550,1.3550,1.65%,开放申购,开放赎回,nan
2015-04-03,1.3330,1.3330,0.30%,开放申购,开放赎回,nan
2015-04-02,1.3290,1.3290,0.61%,开放申购,开放赎回,nan
2015-04-01,1.3210,1.3210,1.85%,开放申购,开放赎回,nan
2015-03-31,1.2970,1.2970,-0.61%,开放申购,开放赎回,nan
2015-03-30,1.3050,1.3050,1.40%,开放申购,开放赎回,nan
2015-03-27,1.2870,1.2870,0.31%,开放申购,开放赎回,nan
2015-03-26,1.2830,1.2830,-0.23%,开放申购,开放赎回,nan
2015-03-25,1.2860,1.2860,-0.08%,开放申购,开放赎回,nan
2015-03-24,1.2870,1.2870,1.02%,开放申购,开放赎回,nan
2015-03-23,1.2740,1.2740,2.17%,开放申购,开放赎回,nan
2015-03-20,1.2470,1.2470,0.24%,开放申购,开放赎回,nan
2015-03-19,1.2440,1.2440,-0.08%,开放申购,开放赎回,nan
2015-03-18,1.2450,1.2450,1.14%,开放申购,开放赎回,nan
2015-03-17,1.2310,1.2310,0.82%,开放申购,开放赎回,nan
2015-03-16,1.2210,1.2210,2.35%,开放申购,开放赎回,nan
2015-03-13,1.1930,1.1930,0.76%,开放申购,开放赎回,nan
2015-03-12,1.1840,1.1840,0.34%,开放申购,开放赎回,nan
2015-03-11,1.1800,1.1800,0.68%,开放申购,开放赎回,nan
2015-03-10,1.1720,1.1720,0.60%,开放申购,开放赎回,nan
2015-03-09,1.1650,1.1650,1.84%,开放申购,开放赎回,nan
2015-03-06,1.1440,1.1440,-0.17%,开放申购,开放赎回,nan
2015-03-05,1.1460,1.1460,-1.21%,开放申购,开放赎回,nan
2015-03-04,1.1600,1.1600,1.31%,开放申购,开放赎回,nan
2015-03-03,1.1450,1.1450,-1.72%,开放申购,开放赎回,nan
2015-03-02,1.1650,1.1650,0.87%,开放申购,开放赎回,nan
2015-02-27,1.1550,1.1550,0.09%,开放申购,开放赎回,nan
2015-02-26,1.1540,1.1540,0.44%,开放申购,开放赎回,nan
2015-02-25,1.1490,1.1490,-0.52%,开放申购,开放赎回,nan
2015-02-17,1.1550,1.1550,1.40%,开放申购,开放赎回,nan
2015-02-16,1.1390,1.1390,1.15%,开放申购,开放赎回,nan
2015-02-13,1.1260,1.1260,0.63%,开放申购,开放赎回,nan
2015-02-12,1.1190,1.1190,0.00%,开放申购,开放赎回,nan
2015-02-11,1.1190,1.1190,0.45%,开放申购,开放赎回,nan
2015-02-10,1.1140,1.1140,1.46%,开放申购,开放赎回,nan
2015-02-09,1.0980,1.0980,0.64%,开放申购,开放赎回,nan
2015-02-06,1.0910,1.0910,-0.46%,开放申购,开放赎回,nan
2015-02-05,1.0960,1.0960,-0.81%,开放申购,开放赎回,nan
2015-02-04,1.1050,1.1050,-0.27%,开放申购,开放赎回,nan
2015-02-03,1.1080,1.1080,1.65%,开放申购,开放赎回,nan
2015-02-02,1.0900,1.0900,-0.82%,开放申购,开放赎回,nan
2015-01-30,1.0990,1.0990,0.09%,开放申购,开放赎回,nan
2015-01-29,1.0980,1.0980,-0.63%,开放申购,开放赎回,nan
2015-01-28,1.1050,1.1050,-0.90%,开放申购,开放赎回,nan
2015-01-27,1.1150,1.1150,0.54%,开放申购,开放赎回,nan
2015-01-26,1.1090,1.1090,1.28%,开放申购,开放赎回,nan
2015-01-23,1.0950,1.0950,-0.99%,开放申购,开放赎回,nan
2015-01-22,1.1060,1.1060,0.36%,开放申购,开放赎回,nan
2015-01-21,1.1020,1.1020,2.61%,开放申购,开放赎回,nan
2015-01-20,1.0740,1.0740,3.07%,开放申购,开放赎回,nan
2015-01-19,1.0420,1.0420,-5.27%,开放申购,开放赎回,nan
2015-01-16,1.1000,1.1000,0.46%,开放申购,开放赎回,nan
2015-01-15,1.0950,1.0950,0.74%,开放申购,开放赎回,nan
2015-01-14,1.0870,1.0870,-1.90%,开放申购,开放赎回,nan
2015-01-13,1.1080,1.1080,1.28%,开放申购,开放赎回,nan
2015-01-12,1.0940,1.0940,0.74%,开放申购,开放赎回,nan
2015-01-09,1.0860,1.0860,-1.18%,开放申购,开放赎回,nan
2015-01-08,1.0990,1.0990,-0.09%,开放申购,开放赎回,nan
2015-01-07,1.1000,1.1000,-0.81%,开放申购,开放赎回,nan
2015-01-06,1.1090,1.1090,1.46%,开放申购,开放赎回,nan
2015-01-05,1.0930,1.0930,5.20%,开放申购,开放赎回,nan
2014-12-31,1.0390,1.0390,1.37%,开放申购,开放赎回,nan
2014-12-30,1.0250,1.0250,-1.54%,开放申购,开放赎回,nan
2014-12-29,1.0410,1.0410,-0.19%,开放申购,开放赎回,nan
2014-12-26,1.0430,1.0430,0.77%,开放申购,开放赎回,nan
2014-12-25,1.0350,1.0350,0.98%,开放申购,开放赎回,nan
2014-12-24,1.0250,1.0250,-0.77%,开放申购,开放赎回,nan
2014-12-23,1.0330,1.0330,-0.19%,开放申购,开放赎回,nan
2014-12-22,1.0350,1.0350,-0.29%,开放申购,开放赎回,nan
2014-12-19,1.0380,1.0380,-0.76%,开放申购,开放赎回,nan
2014-12-18,1.0460,1.0460,0.77%,开放申购,开放赎回,nan
2014-12-17,1.0380,1.0380,-1.33%,开放申购,开放赎回,nan
2014-12-16,1.0520,1.0520,-0.66%,开放申购,开放赎回,nan
2014-12-15,1.0590,1.0590,1.53%,开放申购,开放赎回,nan
2014-12-12,1.0430,1.0430,0.48%,开放申购,开放赎回,nan
2014-12-11,1.0380,1.0380,-0.38%,开放申购,开放赎回,nan
2014-12-10,1.0420,1.0420,3.48%,开放申购,开放赎回,nan
2014-12-09,1.0070,1.0070,-2.99%,开放申购,开放赎回,nan
2014-12-08,1.0380,1.0380,0.97%,开放申购,开放赎回,nan
2014-12-05,1.0280,1.0280,-1.63%,开放申购,开放赎回,nan
2014-12-04,1.0450,1.0450,1.85%,开放申购,开放赎回,nan
2014-12-03,1.0260,1.0260,1.48%,开放申购,开放赎回,nan
2014-12-02,1.0110,1.0110,1.81%,开放申购,开放赎回,nan
2014-12-01,0.9930,0.9930,0.81%,开放申购,开放赎回,nan
2014-11-28,0.9850,0.9850,0.20%,开放申购,开放赎回,nan
2014-11-27,0.9830,0.9830,0.41%,开放申购,开放赎回,nan
2014-11-26,0.9790,0.9790,0.10%,开放申购,开放赎回,nan
2014-11-25,0.9780,0.9780,1.24%,开放申购,开放赎回,nan
2014-11-24,0.9660,0.9660,0.73%,开放申购,开放赎回,nan
2014-11-21,0.9590,0.9590,0.95%,开放申购,开放赎回,nan
2014-11-20,0.9500,0.9500,-0.63%,开放申购,开放赎回,nan
2014-11-19,0.9560,0.9560,-0.42%,开放申购,开放赎回,nan
2014-11-18,0.9600,0.9600,-0.62%,开放申购,开放赎回,nan
2014-11-17,0.9660,0.9660,0.31%,开放申购,开放赎回,nan
2014-11-14,0.9630,0.9630,0.52%,开放申购,开放赎回,nan
2014-11-13,0.9580,0.9580,-0.21%,开放申购,开放赎回,nan
2014-11-12,0.9600,0.9600,1.05%,开放申购,开放赎回,nan
2014-11-11,0.9500,0.9500,-1.96%,开放申购,开放赎回,nan
2014-11-10,0.9690,0.9690,2.11%,开放申购,开放赎回,nan
2014-11-07,0.9490,0.9490,-0.52%,开放申购,开放赎回,nan
2014-11-06,0.9540,0.9540,0.42%,开放申购,开放赎回,nan
2014-11-05,0.9500,0.9500,-0.42%,开放申购,开放赎回,nan
2014-11-04,0.9540,0.9540,-1.24%,开放申购,开放赎回,nan
2014-11-03,0.9660,0.9660,-0.21%,开放申购,开放赎回,nan
2014-10-31,0.9680,0.9680,0.31%,开放申购,开放赎回,nan
2014-10-30,0.9650,0.9650,-0.31%,开放申购,开放赎回,nan
2014-10-29,0.9680,0.9680,0.94%,开放申购,开放赎回,nan
2014-10-28,0.9590,0.9590,0.84%,开放申购,开放赎回,nan
2014-10-27,0.9510,0.9510,0.21%,开放申购,开放赎回,nan
2014-10-24,0.9490,0.9490,0.11%,开放申购,开放赎回,nan
2014-10-23,0.9480,0.9480,-1.04%,开放申购,开放赎回,nan
2014-10-22,0.9580,0.9580,-1.14%,开放申购,开放赎回,nan
2014-10-21,0.9690,0.9690,-0.82%,开放申购,开放赎回,nan
2014-10-20,0.9770,0.9770,0.93%,开放申购,开放赎回,nan
2014-10-17,0.9680,0.9680,0.73%,开放申购,开放赎回,nan
2014-10-16,0.9610,0.9610,-1.64%,开放申购,开放赎回,nan
2014-10-15,0.9770,0.9770,0.00%,开放申购,开放赎回,nan
2014-10-14,0.9770,0.9770,-0.61%,开放申购,开放赎回,nan
2014-10-13,0.9830,0.9830,-1.01%,开放申购,开放赎回,nan
2014-10-10,0.9930,0.9930,-0.40%,开放申购,开放赎回,nan
2014-10-09,0.9970,0.9970,0.50%,开放申购,开放赎回,nan
2014-10-08,0.9920,0.9920,0.92%,开放申购,开放赎回,nan
2014-09-30,0.9830,0.9830,-0.20%,开放申购,开放赎回,nan
2014-09-29,0.9850,0.9850,0.72%,开放申购,开放赎回,nan
2014-09-26,0.9780,0.9780,0.10%,开放申购,开放赎回,nan
2014-09-25,0.9770,0.9770,-0.20%,开放申购,开放赎回,nan
2014-09-24,0.9790,0.9790,1.24%,开放申购,开放赎回,nan
2014-09-23,0.9670,0.9670,0.52%,开放申购,开放赎回,nan
2014-09-22,0.9620,0.9620,-1.84%,开放申购,开放赎回,nan
2014-09-19,0.9800,0.9800,0.72%,开放申购,开放赎回,nan
2014-09-18,0.9730,0.9730,0.62%,开放申购,开放赎回,nan
2014-09-17,0.9670,0.9670,0.83%,开放申购,开放赎回,nan
2014-09-16,0.9590,0.9590,-2.94%,开放申购,开放赎回,nan
2014-09-15,0.9880,0.9880,-0.10%,开放申购,开放赎回,nan
2014-09-12,0.9890,0.9890,0.20%,开放申购,开放赎回,nan
2014-09-11,0.9870,0.9870,-0.90%,开放申购,开放赎回,nan
2014-09-10,0.9960,0.9960,-0.50%,开放申购,开放赎回,nan
2014-09-09,1.0010,1.0010,-0.20%,开放申购,开放赎回,nan
2014-09-05,1.0030,1.0030,0.91%,开放申购,开放赎回,nan
2014-09-04,0.9940,0.9940,0.10%,开放申购,开放赎回,nan
2014-09-03,0.9930,0.9930,0.81%,开放申购,开放赎回,nan
2014-09-02,0.9850,0.9850,0.92%,开放申购,开放赎回,nan
2014-09-01,0.9760,0.9760,1.56%,开放申购,开放赎回,nan
2014-08-29,0.9610,0.9610,1.37%,开放申购,开放赎回,nan
2014-08-28,0.9480,0.9480,-0.52%,开放申购,开放赎回,nan
2014-08-27,0.9530,0.9530,0.21%,开放申购,开放赎回,nan
2014-08-26,0.9510,0.9510,-0.94%,开放申购,开放赎回,nan
2014-08-25,0.9600,0.9600,-1.44%,开放申购,开放赎回,nan
2014-08-22,0.9740,0.9740,0.72%,开放申购,开放赎回,nan
2014-08-21,0.9670,0.9670,-0.10%,开放申购,开放赎回,nan
2014-08-20,0.9680,0.9680,-0.21%,开放申购,开放赎回,nan
2014-08-19,0.9700,0.9700,0.31%,开放申购,开放赎回,nan
2014-08-18,0.9670,0.9670,0.31%,开放申购,开放赎回,nan
2014-08-15,0.9640,0.9640,0.84%,开放申购,开放赎回,nan
2014-08-14,0.9560,0.9560,-0.52%,开放申购,开放赎回,nan
2014-08-13,0.9610,0.9610,0.10%,开放申购,开放赎回,nan
2014-08-12,0.9600,0.9600,-0.21%,开放申购,开放赎回,nan
2014-08-11,0.9620,0.9620,1.37%,开放申购,开放赎回,nan
2014-08-08,0.9490,0.9490,0.53%,开放申购,开放赎回,nan
2014-08-07,0.9440,0.9440,-1.77%,开放申购,开放赎回,nan
2014-08-06,0.9610,0.9610,-0.31%,开放申购,开放赎回,nan
2014-08-05,0.9640,0.9640,0.31%,开放申购,开放赎回,nan
2014-08-04,0.9610,0.9610,1.48%,开放申购,开放赎回,nan
2014-08-01,0.9470,0.9470,-0.32%,开放申购,开放赎回,nan
2014-07-31,0.9500,0.9500,1.17%,开放申购,开放赎回,nan
2014-07-30,0.9390,0.9390,0.32%,开放申购,开放赎回,nan
2014-07-29,0.9360,0.9360,0.21%,开放申购,开放赎回,nan
2014-07-28,0.9340,0.9340,1.52%,开放申购,开放赎回,nan
2014-07-25,0.9200,0.9200,0.88%,开放申购,开放赎回,nan
2014-07-24,0.9120,0.9120,1.00%,开放申购,开放赎回,nan
2014-07-23,0.9030,0.9030,-0.66%,开放申购,开放赎回,nan
2014-07-22,0.9090,0.9090,1.45%,开放申购,开放赎回,nan
2014-07-21,0.8960,0.8960,0.34%,开放申购,开放赎回,nan
2014-07-18,0.8930,0.8930,1.36%,开放申购,开放赎回,nan
2014-07-17,0.8810,0.8810,-0.68%,开放申购,开放赎回,nan
2014-07-16,0.8870,0.8870,-0.78%,开放申购,开放赎回,nan
2014-07-15,0.8940,0.8940,0.56%,开放申购,开放赎回,nan
2014-07-14,0.8890,0.8890,2.30%,开放申购,开放赎回,nan
2014-07-11,0.8690,0.8690,0.93%,开放申购,开放赎回,nan
2014-07-10,0.8610,0.8610,-1.03%,开放申购,开放赎回,nan
2014-07-09,0.8700,0.8700,-1.02%,开放申购,开放赎回,nan
2014-07-08,0.8790,0.8790,0.80%,开放申购,开放赎回,nan
2014-07-07,0.8720,0.8720,-0.80%,开放申购,开放赎回,nan
2014-07-04,0.8790,0.8790,0.11%,开放申购,开放赎回,nan
2014-07-03,0.8780,0.8780,0.23%,开放申购,开放赎回,nan
2014-07-02,0.8760,0.8760,-0.23%,开放申购,开放赎回,nan
2014-07-01,0.8780,0.8780,-0.57%,开放申购,开放赎回,nan
2014-06-30,0.8830,0.8830,0.11%,开放申购,开放赎回,nan
2014-06-27,0.8820,0.8820,0.46%,开放申购,开放赎回,nan
2014-06-26,0.8780,0.8780,1.27%,开放申购,开放赎回,nan
2014-06-25,0.8670,0.8670,-0.46%,开放申购,开放赎回,nan
2014-06-24,0.8710,0.8710,1.04%,开放申购,开放赎回,nan
2014-06-23,0.8620,0.8620,1.17%,开放申购,开放赎回,nan
2014-06-20,0.8520,0.8520,0.35%,开放申购,开放赎回,nan
2014-06-19,0.8490,0.8490,-1.28%,开放申购,开放赎回,nan
2014-06-18,0.8600,0.8600,-0.46%,开放申购,开放赎回,nan
2014-06-17,0.8640,0.8640,-1.37%,开放申购,开放赎回,nan
2014-06-16,0.8760,0.8760,0.34%,开放申购,开放赎回,nan
2014-06-13,0.8730,0.8730,1.16%,开放申购,开放赎回,nan
2014-06-12,0.8630,0.8630,0.12%,开放申购,开放赎回,nan
2014-06-11,0.8620,0.8620,0.35%,开放申购,开放赎回,nan
2014-06-10,0.8590,0.8590,1.18%,开放申购,开放赎回,nan
2014-06-09,0.8490,0.8490,-0.59%,开放申购,开放赎回,nan
2014-06-06,0.8540,0.8540,-0.47%,开放申购,开放赎回,nan
2014-06-05,0.8580,0.8580,1.18%,开放申购,开放赎回,nan
2014-06-04,0.8480,0.8480,-0.70%,开放申购,开放赎回,nan
2014-06-03,0.8540,0.8540,-0.35%,开放申购,开放赎回,nan
2014-05-30,0.8570,0.8570,0.35%,开放申购,开放赎回,nan
2014-05-29,0.8540,0.8540,-0.70%,开放申购,开放赎回,nan
2014-05-28,0.8600,0.8600,0.94%,开放申购,开放赎回,nan
